Name,Codename,Cores,Clock,Socket,Process,L3_Cache,TDP,Release
Celeron B810,Sandy Bridge,2.0,1600.0,Socket G2 (988B),32.0,2MB,35.0,
Celeron B840,Sandy Bridge,2.0,1900.0,Socket G2 (988B),32.0,2MB,35.0,
Celeron G530,Sandy Bridge,2.0,2.4,Socket 1155,32.0,2MB,65.0,2011-09-04
Celeron G530T,Sandy Bridge,2.0,2000.0,Socket 1155,32.0,2MB,35.0,2011-09-04
Celeron G540,Sandy Bridge,2.0,2.5,Socket 1155,32.0,2MB,65.0,2011-09-04
Celeron G540T,Sandy Bridge,2.0,2.1,Socket 1155,32.0,2MB,35.0,2011-09-04
Celeron G550T,Sandy Bridge,2.0,2.2,Socket 1155,32.0,2MB,35.0,2011-09-04
Core i3-2100,Sandy Bridge,2.0,3.1,Socket 1155,32.0,3MB,65.0,2011-02-20
Core i3-2100T,Sandy Bridge,2.0,2.5,Socket 1155,32.0,3MB,35.0,2011-02-20
Core i3-2102,Sandy Bridge,2.0,3.1,Socket 1155,32.0,3MB,65.0,
Core i3-2105,Sandy Bridge,2.0,3.1,Socket 1155,32.0,3MB,65.0,
Core i3-2120,Sandy Bridge,2.0,3.3,Socket 1155,32.0,3MB,65.0,2011-02-20
Core i3-2120T,Sandy Bridge,2.0,2.6,Socket 1155,32.0,3MB,35.0,2011-09-04
Core i3-2125,Sandy Bridge,2.0,3.3,Socket 1155,32.0,3MB,65.0,2011-09-04
Core i3-2130,Sandy Bridge,2.0,3.4,Socket 1155,32.0,3MB,65.0,2011-09-04
Core i3-2310E,Sandy Bridge,2.0,2.1,BGA 1023,32.0,3MB,35.0,
Core i3-2310M,Sandy Bridge,2.0,2.1,BGA 1023,32.0,3MB,35.0,
Core i3-2310M,Sandy Bridge,2.0,2.1,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2312M,Sandy Bridge,2.0,2.1,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2312M,Sandy Bridge,2.0,2.1,BGA 1023,32.0,3MB,35.0,
Core i3-2330E,Sandy Bridge,2.0,2.2,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2330M,Sandy Bridge,2.0,2.2,BGA 1023,32.0,3MB,35.0,
Core i3-2330M,Sandy Bridge,2.0,2.2,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2332M,Sandy Bridge,2.0,2.2,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2340UE,Sandy Bridge,2.0,1300.0,BGA 1023,32.0,3MB,17.0,
Core i3-2350M,Sandy Bridge,2.0,2.3,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2357M,Sandy Bridge,2.0,1300.0,BGA 1023,32.0,3MB,17.0,
Core i3-2367M,Sandy Bridge,2.0,1400.0,BGA 1023,32.0,3MB,17.0,
Core i3-390M,Arrandale,2.0,2.667,Socket G1,32.0,3MB,35.0,2011-01-09
Core i5-2390T,Sandy Bridge,2.0,2.7,Socket 1155,32.0,3MB,35.0,2011-02-20
Core i5-2410M,Sandy Bridge,2.0,2.3,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2410M,Sandy Bridge,2.0,2.3,BGA 1023,32.0,3MB,35.0,
Core i5-2415M,Sandy Bridge,2.0,2.3,BGA 1023,32.0,3MB,35.0,
Core i5-2430M,Sandy Bridge,2.0,2.4,BGA 1023,32.0,3MB,35.0,
Core i5-2430M,Sandy Bridge,2.0,2.4,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2435M,Sandy Bridge,2.0,2.4,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2435M,Sandy Bridge,2.0,2.4,BGA 1023,32.0,3MB,35.0,
Core i5-2467M,Sandy Bridge,2.0,1600.0,BGA 1023,32.0,3MB,17.0,
Core i5-2510E,Sandy Bridge,2.0,2.5,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2515E,Sandy Bridge,2.0,2.5,BGA 1023,32.0,3MB,35.0,
Core i5-2520M,Sandy Bridge,2.0,2.5,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2520M,Sandy Bridge,2.0,2.5,BGA 1023,32.0,3MB,35.0,
Core i5-2537M,Sandy Bridge,2.0,1400.0,BGA 1023,32.0,3MB,17.0,
Core i5-2540M,Sandy Bridge,2.0,2.6,BGA 1023,32.0,3MB,35.0,
Core i5-2540M,Sandy Bridge,2.0,2.6,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2557M,Sandy Bridge,2.0,1700.0,BGA 1023,32.0,3MB,17.0,
Core i5-480M,Arrandale,2.0,2.667,Socket G1,32.0,3MB,35.0,2011-01-09
Pentium 350,Sandy Bridge,2.0,1200.0,Socket 1155,32.0,3MB,15.0,
Pentium 957,Sandy Bridge,2.0,1200.0,BGA 1023,32.0,2MB,17.0,2011-06-19
Pentium 967,Sandy Bridge,2.0,1300.0,BGA 1023,32.0,2MB,17.0,
Pentium B940,Sandy Bridge,2.0,2000.0,Socket G2 (988B),32.0,2MB,35.0,2011-06-19
Pentium B950,Sandy Bridge,2.0,2.1,Socket G2 (988B),32.0,2MB,35.0,2011-06-19
Pentium B960,Sandy Bridge,2.0,2.2,Socket G2 (988B),32.0,2MB,35.0,
Pentium G620,Sandy Bridge,2.0,2.6,Socket 1155,32.0,3MB,65.0,
Pentium G620T,Sandy Bridge,2.0,2.2,Socket 1155,32.0,3MB,35.0,
Pentium G622,Sandy Bridge,2.0,2.6,Socket 1155,32.0,3MB,65.0,
Pentium G630,Sandy Bridge,2.0,2.7,Socket 1155,32.0,3MB,65.0,2011-09-04
Pentium G630T,Sandy Bridge,2.0,2.3,Socket 1155,32.0,3MB,35.0,2011-09-04
Pentium G632,Sandy Bridge,2.0,2.7,Socket 1155,32.0,3MB,65.0,2011-09-04
Pentium G6960,Clarkdale,2.0,2.933,Socket 1156,32.0,3MB,73.0,2011-01-09
Pentium G840,Sandy Bridge,2.0,2.8,Socket 1155,32.0,3MB,65.0,
Pentium G850,Sandy Bridge,2.0,2.9,Socket 1155,32.0,3MB,65.0,
Pentium G860,Sandy Bridge,2.0,3.0,Socket 1155,32.0,3MB,65.0,2011-09-04
Pentium P6300,Arrandale,2.0,2.266,Socket G1,32.0,3MB,35.0,2011-01-09
Pentium U5600,Arrandale,2.0,1333.0,BGA 1288,32.0,3MB,18.0,2011-01-09
Xeon E3-1220L,Sandy Bridge,2.0,2.2,Socket 1155,32.0,3MB,20.0,
Xeon X5698,Westmere-EP,2.0,4.4,Socket 1366,32.0,12MB,130.0,2011-02-14
Nano X2 U4300,CNC,2.0,1200.0,VIA nanoBGA2,40.0,,13.0,
A6-3400M,Llano,4.0,1.4,Socket FS1,32.0,,35.0,2011-06-14
A6-3410MX,Llano,4.0,1.6,Socket FS1,32.0,,45.0,2011-06-14
A6-3420M,Llano,4.0,1.5,Socket FS1,32.0,,35.0,2011-12-20
A6-3430MX,Llano,4.0,1.7,Socket FS1,32.0,,45.0,2011-12-20
A6-3600,Llano,4.0,2.1,Socket FM1,32.0,,65.0,2011-06-30
A6-3620,Llano,4.0,2.2,Socket FM1,32.0,,65.0,2011-12-20
A6-3650,Llano,4.0,2.6,Socket FM1,32.0,,100.0,2011-06-30
A6-3670K,Llano,4.0,2.7,Socket FM1,32.0,,100.0,2011-12-20
A8-3500M,Llano,4.0,1.5,Socket FS1,32.0,,35.0,2011-06-14
A8-3510MX,Llano,4.0,1.8,Socket FS1,32.0,,45.0,2011-06-14
A8-3520M,Llano,4.0,1.6,Socket FS1,32.0,,35.0,2011-12-20
A8-3530MX,Llano,4.0,1.9,Socket FS1,32.0,,45.0,2011-06-14
A8-3550MX,Llano,4.0,2.0,Socket FS1,32.0,,45.0,2011-12-20
A8-3800,Llano,4.0,2.4,Socket FM1,32.0,,65.0,2011-06-30
A8-3820,Llano,4.0,2.5,Socket FM1,32.0,,65.0,2011-12-20
A8-3850,Llano,4.0,2.9,Socket FM1,32.0,,100.0,2011-06-30
A8-3870K,Llano,4.0,3.0,Socket FM1,32.0,,100.0,2011-12-20
Athlon II X4 620e,Propus,4.0,2.6,Socket AM3,45.0,,45.0,
Athlon II X4 631,Llano,4.0,2.6,Socket FM1,32.0,,100.0,2011-08-17
Athlon II X4 651,Llano,4.0,3.0,Socket FM1,32.0,,100.0,2011-11-14
Athlon II X4 651K,Llano,4.0,3.0,Socket FM1,32.0,,100.0,2011-11-14
FX-4100,Zambezi,4.0,3.6,Socket AM3+,32.0,8MB,95.0,2011-10-12
Phenom II X4 650T,Zosma,4.0,2.7,Socket AM3,45.0,4MB,95.0,
Phenom II X4 840,Propus,4.0,3.2,Socket AM3,45.0,,95.0,2011-01-04
Phenom II X4 850,Propus,4.0,3.3,Socket AM3,45.0,,95.0,
Phenom II X4 975 BE,Deneb,4.0,3.6,Socket AM3,45.0,6MB,125.0,2011-01-04
Phenom II X4 980 BE,Deneb,4.0,3.7,Socket AM3,45.0,6MB,125.0,
Core i5-2300,Sandy Bridge,4.0,2.8,Socket 1155,32.0,6MB,95.0,2011-01-09
Core i5-2310,Sandy Bridge,4.0,2.9,Socket 1155,32.0,6MB,95.0,
Core i5-2320,Sandy Bridge,4.0,3.0,Socket 1155,32.0,6MB,95.0,2011-09-04
Core i5-2400,Sandy Bridge,4.0,3.1,Socket 1155,32.0,6MB,95.0,2011-01-09
Core i5-2400S,Sandy Bridge,4.0,2.5,Socket 1155,32.0,6MB,65.0,2011-01-09
Core i5-2405S,Sandy Bridge,4.0,2.5,Socket 1155,32.0,6MB,65.0,
Core i5-2500,Sandy Bridge,4.0,3.3,Socket 1155,32.0,6MB,95.0,2011-01-09
Core i5-2500K,Sandy Bridge,4.0,3.3,Socket 1155,32.0,6MB,95.0,2011-01-09
Core i5-2500S,Sandy Bridge,4.0,2.7,Socket 1155,32.0,6MB,65.0,2011-01-09
Core i5-2500T,Sandy Bridge,4.0,2.3,Socket 1155,32.0,6MB,45.0,2011-01-09
Core i7-2600,Sandy Bridge,4.0,3.4,Socket 1155,32.0,8MB,95.0,2011-01-09
Core i7-2600K,Sandy Bridge,4.0,3.4,Socket 1155,32.0,8MB,95.0,2011-01-09
Core i7-2600S,Sandy Bridge,4.0,2.8,Socket 1155,32.0,8MB,65.0,2011-01-09
Core i7-2630QM,Sandy Bridge,4.0,2.0,Socket G2 (988B),32.0,6MB,45.0,
Core i7-2635QM,Sandy Bridge,4.0,2.0,BGA 1224,32.0,6MB,45.0,
Core i7-2670QM,Sandy Bridge,4.0,2.2,Socket G2 (988B),32.0,6MB,45.0,2011-10-12
Core i7-2675QM,Sandy Bridge,4.0,2.2,BGA 1224,32.0,6MB,45.0,2011-10-12
Core i7-2700K,Sandy Bridge,4.0,3.5,Socket 1155,32.0,8MB,95.0,2011-10-24
Core i7-2710QE,Sandy Bridge,4.0,2.1,Socket G2 (988B),32.0,6MB,45.0,
Core i7-2715QE,Sandy Bridge,4.0,2.1,BGA 1023,32.0,6MB,45.0,
Core i7-2720QM,Sandy Bridge,4.0,2.2,BGA 1224,32.0,6MB,45.0,
Core i7-2720QM,Sandy Bridge,4.0,2.2,Socket G2 (988B),32.0,6MB,45.0,
Core i7-2760QM,Sandy Bridge,4.0,2.4,Socket G2 (988B),32.0,6MB,45.0,2011-09-04
Core i7-2760QM,Sandy Bridge,4.0,2.4,BGA 1224,32.0,6MB,45.0,2011-09-04
Core i7-2820QM,Sandy Bridge,4.0,2.3,BGA 1224,32.0,8MB,45.0,
Core i7-2820QM,Sandy Bridge,4.0,2.3,Socket G2 (988B),32.0,8MB,45.0,
Core i7-2860QM,Sandy Bridge,4.0,2.5,BGA 1224,32.0,8MB,45.0,2011-09-04
Core i7-2860QM,Sandy Bridge,4.0,2.5,Socket G2 (988B),32.0,8MB,45.0,2011-09-04
Core i7-2920XM,Sandy Bridge,4.0,2.5,Socket G2 (988B),32.0,8MB,55.0,
Core i7-2960XM,Sandy Bridge,4.0,2.7,Socket G2 (988B),32.0,8MB,55.0,2011-09-04
Xeon E3-1220,Sandy Bridge,4.0,3.1,Socket 1155,32.0,8MB,80.0,
Xeon E3-1225,Sandy Bridge,4.0,3.1,Socket 1155,32.0,6MB,95.0,
Xeon E3-1230,Sandy Bridge,4.0,3.2,Socket 1155,32.0,8MB,80.0,
Xeon E3-1235,Sandy Bridge,4.0,3.2,Socket 1155,32.0,8MB,95.0,
Xeon E3-1240,Sandy Bridge,4.0,3.3,Socket 1155,32.0,8MB,80.0,
Xeon E3-1245,Sandy Bridge,4.0,3.3,Socket 1155,32.0,8MB,95.0,
Xeon E3-1260L,Sandy Bridge,4.0,2.4,Socket 1155,32.0,8MB,45.0,
Xeon E3-1270,Sandy Bridge,4.0,3.4,Socket 1155,32.0,8MB,80.0,
Xeon E3-1275,Sandy Bridge,4.0,3.4,Socket 1155,32.0,8MB,95.0,
Xeon E3-1280,Sandy Bridge,4.0,3.5,Socket 1155,32.0,8MB,95.0,
Xeon E3-1290,Sandy Bridge,4.0,3.6,Socket 1155,32.0,8MB,95.0,2011-05-29
Xeon E5603,Westmere-EP,4.0,1600.0,Socket 1366,32.0,4MB,80.0,2011-02-14
Xeon E5606,Westmere-EP,4.0,2.133,Socket 1366,32.0,8MB,80.0,2011-02-14
Xeon E5607,Westmere-EP,4.0,2.266,Socket 1366,32.0,8MB,80.0,2011-02-14
Xeon X5647,Westmere-EP,4.0,2.933,Socket 1366,32.0,12MB,130.0,2011-02-14
Xeon X5672,Westmere-EP,4.0,3.2,Socket 1366,32.0,12MB,95.0,2011-02-14
Xeon X5687,Westmere-EP,4.0,3.6,Socket 1366,32.0,12MB,130.0,2011-02-14
Nano QuadCore L4700,CNQ,4.0,1200.0,VIA nanoBGA2,40.0,,28.0,2011-05-12
Nano QuadCore L4800,CNQ,4.0,1466.0,VIA nanoBGA2,40.0,,28.0,2011-05-12
FX-6100,Zambezi,6.0,3.3,Socket AM3+,32.0,8MB,95.0,2011-10-12
Core i7-3930K,Sandy Bridge-E,6.0,3.2,Socket 2011,32.0,12MB,130.0,2011-11-14
Core i7-3960X,Sandy Bridge-E,6.0,3.3,Socket 2011,32.0,15MB,130.0,2011-11-14
Core i7-980,Gulftown,6.0,3.333,Socket 1366,32.0,12MB,130.0,2011-06-26
Core i7-990X,Gulftown,6.0,3.466,Socket 1366,32.0,12MB,130.0,2011-02-24
Xeon E5649,Westmere-EP,6.0,2.533,Socket 1366,32.0,12MB,80.0,2011-02-14
Xeon W3690,Gulftown,6.0,3.466,Socket 1366,32.0,12MB,130.0,2011-02-14
Xeon X5675,Westmere-EP,6.0,3.066,Socket 1366,32.0,12MB,95.0,2011-02-14
Xeon X5690,Westmere-EP,6.0,3.466,Socket 1366,32.0,12MB,130.0,2011-02-14
FX-8100,Zambezi,8.0,2.8,Socket AM3+,32.0,8MB,95.0,2011-10-12
FX-8120,Zambezi,8.0,3.1,Socket AM3+,32.0,8MB,125.0,2011-10-12
FX-8150,Zambezi,8.0,3.6,Socket AM3+,32.0,8MB,125.0,2011-10-12
Atom Z2460,Penwell,1.0,1300.0,BGA 617,32.0,,3.0,
Celeron 797,Sandy Bridge,1.0,1400.0,BGA 1023,32.0,1.5MB,17.0,
Celeron 807,Sandy Bridge,1.0,1500.0,BGA 1023,32.0,1.5MB,17.0,
Celeron B720,Sandy Bridge,1.0,1700.0,Socket G2 (988B),32.0,1.5MB,35.0,
Celeron B730,Sandy Bridge,1.0,1800.0,Socket G2 (988B),32.0,1.5MB,35.0,
Celeron G465,Sandy Bridge,1.0,1900.0,Socket 1155,32.0,1.5MB,35.0,
A4-4300M,Trinity,2.0,2.5,Socket FS1r2,32.0,,35.0,2012-05-15
A4-4355M,Trinity,2.0,1.9,Socket FP2,32.0,,17.0,2012-09-27
A4-5300,Trinity,2.0,3.4,Socket FM2,32.0,,65.0,
A4-5300B,Trinity,2.0,3.4,Socket FM2,32.0,,65.0,
A6-4400M,Trinity,2.0,2.7,Socket FS1r2,32.0,,35.0,2012-05-15
A6-4455M,Trinity,2.0,2.1,Socket FP2,32.0,,17.0,2012-05-15
A6-5400B,Trinity,2.0,3.6,Socket FM2,32.0,,65.0,
A6-5400K,Trinity,2.0,3.6,Socket FM2,32.0,,65.0,
Athlon X2 340,Trinity,2.0,3.2,Socket FM2,32.0,,65.0,
C-70,Ontario,2.0,1000.0,Socket FT1,40.0,,9.0,
E1-1200,Zacate,2.0,1400.0,Socket FT1,40.0,,18.0,2012-06-06
E2-1800,Zacate,2.0,1700.0,Socket FT1,40.0,,18.0,2012-06-06
Sempron X2 240,Trinity,2.0,2.9,Socket FM2,32.0,,65.0,
Z-60,Hondo,2.0,1000.0,Socket FT1,40.0,,5.0,2012-10-09
Atom S1220,Centerton,2.0,1600.0,BGA 1283,32.0,,8.0,2012-12-11
Atom S1240,Centerton,2.0,1600.0,BGA 1283,32.0,,6.0,2012-12-11
Atom S1260,Centerton,2.0,2000.0,BGA 1283,32.0,,9.0,2012-12-11
Atom Z2760,Cloverview,2.0,1800.0,BGA 617,32.0,,3.0,2012-09-27
Celeron 867,Sandy Bridge,2.0,1300.0,BGA 1023,32.0,2MB,17.0,
Celeron 877,Sandy Bridge,2.0,1400.0,BGA 1023,32.0,2MB,17.0,
Celeron 887,Sandy Bridge,2.0,1500.0,BGA 1023,32.0,2MB,17.0,
Celeron B815,Sandy Bridge,2.0,1600.0,Socket G2 (988B),32.0,2MB,35.0,
Celeron B820,Sandy Bridge,2.0,1700.0,Socket G2 (988B),32.0,2MB,35.0,
Celeron B830,Sandy Bridge,2.0,1800.0,Socket G2 (988B),32.0,2MB,35.0,
Celeron G1610,Ivy Bridge,2.0,2.6,Socket 1155,22.0,2MB,55.0,
Celeron G1610T,Ivy Bridge,2.0,2.3,Socket 1155,22.0,2MB,35.0,
Celeron G1620,Ivy Bridge,2.0,2.7,Socket 1155,22.0,2MB,55.0,
Celeron G550,Sandy Bridge,2.0,2.6,Socket 1155,32.0,2MB,65.0,
Celeron G555,Sandy Bridge,2.0,2.7,Socket 1155,32.0,2MB,65.0,
Core i3-2115C,Sandy Bridge,2.0,2000.0,Socket 1155,32.0,3MB,65.0,
Core i3-2328M,Sandy Bridge,2.0,2.2,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2370M,Sandy Bridge,2.0,2.4,Socket G2 (988B),32.0,3MB,35.0,
Core i3-2377M,Sandy Bridge,2.0,1500.0,BGA 1023,32.0,3MB,17.0,
Core i3-3110M,Ivy Bridge,2.0,2.4,BGA 1023,22.0,3MB,35.0,
Core i3-3110M,Ivy Bridge,2.0,2.4,Socket G2 (988B),22.0,3MB,35.0,
Core i3-3120M,Ivy Bridge,2.0,2.5,BGA 1023,22.0,3MB,35.0,2012-09-30
Core i3-3120M,Ivy Bridge,2.0,2.5,Socket G2 (988B),22.0,3MB,35.0,2012-09-30
Core i3-3120ME,Ivy Bridge,2.0,2.4,BGA 1023,22.0,3MB,35.0,
Core i3-3217U,Ivy Bridge,2.0,1800.0,BGA 1023,22.0,3MB,17.0,
Core i3-3217UE,Ivy Bridge,2.0,1600.0,BGA 1023,22.0,3MB,17.0,
Core i3-3220,Ivy Bridge,2.0,3.3,Socket 1155,22.0,3MB,55.0,
Core i3-3220T,Ivy Bridge,2.0,2.8,Socket 1155,22.0,3MB,35.0,
Core i3-3225,Ivy Bridge,2.0,3.3,Socket 1155,22.0,3MB,55.0,
Core i3-3240,Ivy Bridge,2.0,3.4,Socket 1155,22.0,3MB,55.0,
Core i3-3240T,Ivy Bridge,2.0,3.0,Socket 1155,22.0,3MB,35.0,
Core i5-2450M,Sandy Bridge,2.0,2.5,Socket G2 (988B),32.0,3MB,35.0,
Core i5-2450M,Sandy Bridge,2.0,2.5,BGA 1023,32.0,3MB,35.0,
Core i5-3210M,Ivy Bridge,2.0,2.5,BGA 1023,22.0,3MB,35.0,
Core i5-3210M,Ivy Bridge,2.0,2.5,Socket G2 (988B),22.0,3MB,35.0,
Core i5-3317U,Ivy Bridge,2.0,1.7,BGA 1023,22.0,3MB,17.0,
Core i5-3320M,Ivy Bridge,2.0,2.6,Socket G2 (988B),22.0,3MB,35.0,
Core i5-3320M,Ivy Bridge,2.0,2.6,BGA 1023,22.0,3MB,35.0,
Core i5-3360M,Ivy Bridge,2.0,2.8,Socket G2 (988B),22.0,3MB,35.0,
Core i5-3360M,Ivy Bridge,2.0,2.8,BGA 1023,22.0,3MB,35.0,
Core i5-3365M,Ivy Bridge,2.0,2.8,BGA 1023,22.0,3MB,35.0,
Core i5-3427U,Ivy Bridge,2.0,1.8,BGA 1023,22.0,3MB,17.0,
Core i5-3470T,Ivy Bridge,2.0,2.9,Socket 1155,22.0,3MB,35.0,
Core i5-3610ME,Ivy Bridge,2.0,2.7,Socket G2 (988B),22.0,3MB,35.0,
Core i5-3610ME,Ivy Bridge,2.0,2.7,BGA 1023,22.0,3MB,35.0,
Core i7-3517U,Ivy Bridge,2.0,1.9,BGA 1023,22.0,4MB,17.0,
Core i7-3517UE,Ivy Bridge,2.0,1.7,BGA 1023,22.0,4MB,17.0,
Core i7-3520M,Ivy Bridge,2.0,2.9,BGA 1023,22.0,4MB,35.0,
Core i7-3520M,Ivy Bridge,2.0,2.9,Socket G2 (988B),22.0,4MB,35.0,
Core i7-3525M,Ivy Bridge,2.0,2.9,BGA 1023,22.0,4MB,35.0,
Core i7-3555LE,Ivy Bridge,2.0,2.5,BGA 1023,22.0,4MB,25.0,
Core i7-3667U,Ivy Bridge,2.0,2.0,BGA 1023,22.0,4MB,17.0,
Pentium 2020M,Ivy Bridge,2.0,2.4,Socket G2 (988B),22.0,2MB,35.0,
Pentium 2117U,Ivy Bridge,2.0,1800.0,Socket G2 (988B),22.0,2MB,17.0,
Pentium 2117U,Ivy Bridge,2.0,1800.0,BGA 1023,22.0,2MB,17.0,
Pentium 2129Y,Ivy Bridge,2.0,1100.0,BGA 1023,22.0,2MB,10.0,
Pentium 977,Sandy Bridge,2.0,1400.0,BGA 1023,32.0,2MB,17.0,
Pentium 997,Sandy Bridge,2.0,1600.0,BGA 1023,32.0,2MB,17.0,
Pentium B915C,Sandy Bridge,2.0,1500.0,Socket G2 (988B),32.0,2MB,35.0,
Pentium B970,Sandy Bridge,2.0,2.3,Socket G2 (988B),32.0,2MB,35.0,
Pentium B980,Sandy Bridge,2.0,2.4,Socket G2 (988B),32.0,2MB,35.0,
Pentium G2100T,Ivy Bridge,2.0,2.6,Socket 1155,22.0,3MB,35.0,
Pentium G2120,Ivy Bridge,2.0,3.1,Socket 1155,22.0,3MB,55.0,
Pentium G640,Sandy Bridge,2.0,2.8,Socket 1155,32.0,3MB,65.0,
Pentium G640T,Sandy Bridge,2.0,2.4,Socket 1155,32.0,3MB,35.0,
Pentium G645,Sandy Bridge,2.0,2.9,Socket 1155,32.0,3MB,65.0,
Pentium G645T,Sandy Bridge,2.0,2.5,Socket 1155,32.0,3MB,35.0,
Pentium G860T,Sandy Bridge,2.0,2.6,Socket 1155,32.0,3MB,35.0,
Pentium G870,Sandy Bridge,2.0,3.1,Socket 1155,32.0,3MB,65.0,
Xeon E3-1220L v2,Ivy Bridge,2.0,2.3,Socket 1155,22.0,8MB,17.0,2012-05-14
Xeon E5-2637,Sandy Bridge-EP,2.0,3.0,Socket 2011,32.0,5MB,80.0,2012-03-06
A10-4600M,Trinity,4.0,2.3,Socket FS1r2,32.0,,35.0,2012-05-15
A10-4655M,Trinity,4.0,2.0,Socket FP2,32.0,,25.0,2012-05-15
A10-5700,Trinity,4.0,3.4,Socket FM2,32.0,,65.0,
A10-5800B,Trinity,4.0,3.8,Socket FM2,32.0,,100.0,
A10-5800K,Trinity,4.0,3.8,Socket FM2,32.0,,100.0,
A8-4500M,Trinity,4.0,1.9,Socket FS1r2,32.0,,35.0,2012-05-15
A8-4555M,Trinity,4.0,1.6,Socket FP2,32.0,,19.0,2012-09-27
A8-5500,Trinity,4.0,3.2,Socket FM2,32.0,,65.0,
A8-5500B,Trinity,4.0,3.2,Socket FM2,32.0,,65.0,
A8-5600K,Trinity,4.0,3.6,Socket FM2,32.0,,100.0,
Athlon II X4 638,Llano,4.0,2.7,Socket FM1,32.0,,65.0,2012-02-06
Athlon II X4 641,Llano,4.0,2.8,Socket FM1,32.0,,100.0,2012-02-06
Athlon X4 730,Trinity,4.0,2.8,Socket FM2,32.0,,65.0,
Athlon X4 740,Trinity,4.0,3.2,Socket FM2,32.0,,65.0,
Athlon X4 750K,Trinity,4.0,3.4,Socket FM2,32.0,,100.0,
FX-4120,Zambezi,4.0,3.9,Socket AM3+,32.0,8MB,95.0,
FX-4150,Zambezi,4.0,3.8,Socket AM3+,32.0,8MB,95.0,
FX-4170,Zambezi,4.0,4.2,Socket AM3+,32.0,8MB,125.0,2012-02-27
FX-4300,Vishera,4.0,3.8,Socket AM3+,32.0,8MB,95.0,
FX-4320,Vishera,4.0,4.0,Socket AM3+,32.0,8MB,95.0,
FirePro A300,Trinity,4.0,3.4,Socket FM2,32.0,,65.0,2012-08-07
FirePro A320,Trinity,4.0,3.8,Socket FM2,32.0,,100.0,2012-08-07
Opteron 3320 EE,Delhi,4.0,1.9,Socket AM3+,32.0,8MB,25.0,2012-12-04
Opteron 3350 HE,Delhi,4.0,2.8,Socket AM3+,32.0,8MB,45.0,2012-12-04
Opteron 4310 EE,Seoul,4.0,2.2,Socket C32,32.0,8MB,35.0,2012-12-04
Opteron 43CX EE,Seoul,4.0,2.2,Socket C32,32.0,8MB,35.0,2012-12-04
Core i5-2380P,Sandy Bridge,4.0,3.1,Socket 1155,32.0,6MB,95.0,2012-01-30
Core i5-2450P,Sandy Bridge,4.0,3.2,Socket 1155,32.0,6MB,95.0,2012-01-30
Core i5-2550K,Sandy Bridge,4.0,3.4,Socket 1155,32.0,6MB,95.0,2012-01-30
Core i5-3330,Ivy Bridge,4.0,3.0,Socket 1155,22.0,6MB,77.0,
Core i5-3330S,Ivy Bridge,4.0,2.7,Socket 1155,22.0,6MB,77.0,
Core i5-3335S,Ivy Bridge,4.0,2.7,Socket 1155,22.0,6MB,65.0,
Core i5-3350P,Ivy Bridge,4.0,3.1,Socket 1155,22.0,6MB,69.0,
Core i5-3450,Ivy Bridge,4.0,3.1,Socket 1155,22.0,6MB,77.0,2012-04-29
Core i5-3450S,Ivy Bridge,4.0,2.8,Socket 1155,22.0,6MB,65.0,2012-04-29
Core i5-3470,Ivy Bridge,4.0,3.2,Socket 1155,22.0,6MB,77.0,
Core i5-3470S,Ivy Bridge,4.0,2.9,Socket 1155,22.0,6MB,65.0,
Core i5-3475S,Ivy Bridge,4.0,2.9,Socket 1155,22.0,6MB,65.0,
Core i5-3550,Ivy Bridge,4.0,3.3,Socket 1155,22.0,6MB,77.0,2012-04-29
Core i5-3550S,Ivy Bridge,4.0,3.0,Socket 1155,22.0,6MB,65.0,2012-04-29
Core i5-3570,Ivy Bridge,4.0,3.4,Socket 1155,22.0,6MB,77.0,
Core i5-3570K,Ivy Bridge,4.0,3.4,Socket 1155,22.0,6MB,77.0,2012-04-29
Core i5-3570S,Ivy Bridge,4.0,3.1,Socket 1155,22.0,6MB,65.0,
Core i5-3570T,Ivy Bridge,4.0,2.3,Socket 1155,22.0,6MB,45.0,2012-04-29
Core i7-3610QE,Ivy Bridge,4.0,2.3,Socket G2 (988B),22.0,6MB,45.0,2012-04-29
Core i7-3610QM,Ivy Bridge,4.0,2.3,Socket G2 (988B),22.0,6MB,45.0,2012-04-29
Core i7-3612QE,Ivy Bridge,4.0,2.1,BGA 1023,22.0,6MB,35.0,2012-04-29
Core i7-3612QM,Ivy Bridge,4.0,2.1,BGA 1224,22.0,6MB,35.0,2012-04-29
Core i7-3612QM,Ivy Bridge,4.0,2.1,Socket G2 (988B),22.0,6MB,35.0,2012-04-29
Core i7-3615QE,Ivy Bridge,4.0,2.3,BGA 1023,22.0,6MB,45.0,2012-04-29
